api	bakken_isopach_ft	choke_size	fluid_per_ft	length	min_dist	production_liquid_180	prop_per_ft	spud_year	stage_spacing	std_tvd	stimulated_formation	surface_lat	surface_lng	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd
33053053850000	60.0	0.375	7.568830756357994	10031.00775324153	1431.9871989774038	79238.0	372.00340103357405	2013.0	0.002990726429286775	104.893434537	1.0	47.79124681800001	-103.441170471	3731569.0	30.0	75923.0	11147.53
33105024630000	80.0	0.5	3.6354962289748576	10029.99252464695	3966.9373158963335	37190.0	308.0395117352047	2011.0	0.002991029148454523	147.991276161	1.0	48.458985743	-103.892694395	3089634.0	30.0	36464.0	10168.42
33053053300000	90.0	0.3125	9.672344876042718	10411.539424057572	349.45829527784576	62466.0	348.92477010707154	2014.0	0.0030735128300103964	136.393200664	0.0	47.731921638	-103.180302669	3632844.0	32.0	100704.0	11233.97
33105030270000	80.0	0.609375	9.9863346271455	9249.539841066073	860.1769911094088	63653.0	438.7105812533375	2013.0	0.003351518079025544	184.78469492	1.0	48.3435173983	-103.570916775	4057871.0	31.0	92369.0	10335.89
33053039770000	90.0	0.75	3.616897599004176	11437.426376513857	979.3029148260819	157287.0	270.70775348183935	2012.0	0.0026229677037837283	97.044337346	1.0	48.0219702638	-103.07103105	3096200.0	30.0	41368.0	10783.16
33025010490000	80.0	0.375	5.989288511308157	9910.526081341752	5465.479544947958	78425.0	237.51292117898515	2010.0	0.002522570426111561	93.3494317926	1.0	47.5602099887	-103.064038814	2353878.0	25.0	59357.0	11212.54
33061019010000	110.0	0.34375			4329.153830973587	101112.0		2012.0		161.992459214	0.0	47.9108726747	-102.602136489	2814711.0	40.0	18937.0	10669.11
33053054670000	80.0	0.3125	7.620565785312158	9752.819159864464	282.4860455589443	80984.0	348.08396878417847	2014.0	0.0031785681136766624	110.42075069299999	1.0	47.701560668199996	-102.81572322	3394800.0	31.0	74322.0	10987.4
33061022510000	100.0	0.25	3.768898605313715	9929.426052279003	541.5100754592507	100553.0	313.04639197011454	2012.0	0.0035248764445923635	127.98887543200001	0.0	47.875669072200004	-102.44445127600001	3108371.0	35.0	37423.0	10314.83
33061014900000	90.0				2071.0361851497873	8486.0		2010.0		173.15424939	0.0	48.183690581	-102.277274913	926715.0	13.0	9656.0	9636.05
33025019890000	70.0	0.40625	3.117665925738497	10571.36998801213	3932.5421825483245	25555.0	201.03733029966878	2012.0	0.0028378535642986503	146.332378104	1.0	47.5114372933	-102.352553648	2125240.0	30.0	32958.0	10453.85
33105029460000	80.0		8.855109239240566	10028.673571464164	358.2462490743969	72082.0	374.74128290440683	2013.0	0.003091136607358342	99.18174858440001	1.0	48.0464461403	-103.47530243899999	3758158.0	31.0	88805.0	10959.47
33105019150000	100.0	0.75	0.2707496516864067	10108.969606986255	8264.698845501978	8025.0	1.4408985847512605	2010.0		115.25250223200001	1.0	48.489241827600004	-103.227145457	14566.0		2737.0	10016.39
33061006480000	110.0			10230.838095491506	1114.2800988088097	136982.0		2008.0		114.25066915200001	1.0	48.1093446991	-102.39527599799999				9951.19
33105024730000	80.0	0.25	24.286792523087048	9929.265042749576	5663.082921128163	100679.0	414.71417897207346	2012.0	0.003524933602770254	126.836922751	1.0	48.153531931	-103.465082645	4117807.0	35.0	241150.0	11034.32
33013016570000	80.0		5.925615675705333	9723.546573604212	6866.606562261951	8902.0	215.39033974346333	2012.0	0.002159705807036204	188.938170689	1.0	48.71710265390001	-102.452272882	2094358.0	21.0	57618.0	8527.61
33105031440000	100.0	0.59375	3.74213482956055	9884.732027238004	349.9947898349797	69961.0	212.40808493487003	2013.0	0.0030349836411683296	119.52801474799999	0.0	48.25401434810001	-102.944403646	2099597.0	30.0	36990.0	9944.89
33025012020000	90.0	0.4375			3859.2159903702286	126964.0		2010.0		169.942705583	1.0	47.7164776498	-102.51925966200001	3305000.0	23.0	69633.0	10516.02
33061017660000	130.0	0.625	8.139903274670546	10653.81209993677	381.71163680482215	69438.0	374.6405476799885	2011.0	0.003566798404509643	133.00179198700002	0.0	48.1980659196	-102.72753333200001	3991350.0	38.0	86721.0	10751.98
33061020460000	130.0	0.46875	4.880176243593265	9826.284463179869	1756.0269393210042	31377.0	158.95285810752426	2012.0	0.0034601074421773165	185.15980820400003	0.0	48.311956417	-102.825059921	1561916.0	34.0	47954.0	10477.55
33025009050000	60.0	0.390625		9713.946000583996	1317.0822490599724	26143.0		2009.0		86.5576069957	1.0	47.255022577	-102.783320178				10601.34
33023010590000	90.0	0.25	3.5495330517454433	6644.535959005182	646.4744102279984	14236.0	140.49348303019275	2013.0	0.004665487581263885	119.005312165	1.0	48.980658251499996	-103.78150462	933514.0	31.0	23585.0	7915.2
33053040780000	90.0	0.5	2.4513298052577532	11094.794320073255	344.4667364961774	21305.0	155.43866341711626	2012.0	0.001622382486841915	152.374909708	0.0	48.023001559499995	-102.936248941	1724560.0	18.0	27197.0	10407.63
33053033250000	40.0	0.4375	19.646459001661526	10039.926277978051	4668.737306348714	71414.0	246.73358463134878	2011.0	0.0034860813745983678	124.66718658100001	1.0	47.906722244300006	-103.892717495	2477187.0	35.0	197249.0	10644.81
33053035570000	90.0	0.296875	0.3239862936856416	10012.76925358947	4042.400878759036	56609.0	239.7001208371604	2011.0	0.0025966842280600124	137.322154243	1.0	47.846753771	-103.16041919	2400062.0	26.0	3244.0	11122.96
33061029490000	120.0	0.5	7.723552655431751	10570.912589374455	332.51666328778475	56190.0	423.6247308015056	2014.0	0.0034055716283366163	107.562392128	0.0	48.3278305148	-102.55721026100001	4478100.0	36.0	81645.0	10110.8
33053042820000	70.0		8.115979569650968	10011.607262275844	721.0945821934457	68208.0	256.8018233883017	2012.0	0.0035958262301847886	105.13337688799999	1.0	47.9647606359	-103.559157425	2570999.0	36.0	81254.0	10646.79
33061008710000	90.0	0.3125		5557.944925980783	4322.179930163188	62821.0		2009.0	0.001439380941434622	146.088758958	1.0	47.93502363020001	-102.198678115		8.0		9444.82
33053055450000	80.0	0.40625	3.7383532100738943	10963.651024080158	539.2944440823921	76678.0	173.28889763338654	2014.0	0.003101156715525116	151.69634661700002	1.0	47.7305924613	-103.322198047	1899879.0	34.0	40986.0	11153.79
33025024100000	60.0	0.375	5.85353850249179	9855.406259896026	356.796715436817	32097.0	318.3398956131007	2014.0	0.003044014544796299	81.6068933689	0.0	47.3589492766	-102.834372433	3137369.0	30.0	57689.0	10980.47
33061015240000	120.0	0.390625	3.7119435107609817	9864.374254039602	5548.885021730057	60088.0	388.0976026869865	2010.0	0.003852246378875828	143.58151968299998	1.0	48.431664943	-102.854542871	3828340.0	38.0	36616.0	9551.12
33053039950000	60.0	0.75	3.880587824500835	9960.604358947085	718.0455419469039	50955.0	307.9030036209767	2012.0	0.003915425068055069	128.232828567	1.0	47.731534276800005	-103.414084065	3066900.0	39.0	38653.0	11035.33
33023007070000	90.0		5.562435355895081	10080.117145195565	6044.770245501483	14518.0	175.47792099252263	2011.0	0.001488077944327202	108.72414849299999	0.0	48.6338554887	-103.375664604	1768838.0	15.0	56070.0	9319.91
33053044990000	90.0	0.5	6.107055916329467	9714.664613003575	1022.9645483097403	92602.0	344.17606095474264	2013.0	0.003088114844422263	115.88217007899999	1.0	47.8777554971	-102.915017207	3343555.0	30.0	59328.0	10744.47
33025016770000	90.0	0.3125	4.100568176541798	10034.463086210946	734.9671859903438	81427.0	718.6890756427259	2013.0	0.0034879793467072428	90.0696999891	0.0	47.707448762	-102.59822047600001	7211659.0	35.0	41147.0	10793.49
33061022600000	130.0	0.4375	6.461138749281614	4952.532555280264	2552.7842027965185	55340.0	417.0512716363387	2012.0	0.006057506874541342	200.69682417099997	0.0	48.1384418428	-102.598212959	2065460.0	30.0	31999.0	10675.07
33105022570000	90.0	0.46875	4.290681117297402	11048.828543534491	944.1896713181768	46083.0	212.7616507702631	2011.0	0.0016291319870768712	101.10169435	1.0	48.253483079700004	-103.41405174100001	2350767.0	18.0	47407.0	10873.56
33053049280000	50.0	0.4375			5267.965765625009	40424.0		2013.0		156.641188077	1.0	47.557911844399996	-103.539134518	2475680.0	36.0	73537.0	10735.06
33053041860000	120.0		4.0698423500992895	10050.020733358908	552.8017656560999	103538.0	313.5814426272043	2012.0	0.0032835753154681077	91.1777604368	1.0	48.02428284770001	-102.68126304399999	3151500.0	33.0	40902.0	10667.42
33053047840000	80.0		7.741300930237322	10631.15886356287	343.64643966527814	60765.0	305.32889609290936	2013.0	0.002445641188667789	69.03265941149999	0.0	47.8830958728	-103.41017628600001	3246000.0	26.0	82299.0	11098.36
33025013800000	50.0	0.34375	6.42592976581419	10983.002082509962	9081.18343652642	31307.0	302.970897665491	2012.0	0.0024583442484269885	79.02567661270001	1.0	47.329744122	-102.998945757	3327530.0	27.0	70576.0	10903.21
33025021860000	80.0		11.113579165072926	10104.125622545394	724.4507753653704	141837.0	449.0619148554252	2013.0	0.00296908422566133	114.579403521	0.0	47.5876081741	-102.64487724899999	4537378.0	30.0	112293.0	10833.63
33053037460000	90.0	0.5625	3.1700435698216354	9710.907538640575	63.14304739080086	107796.0	165.97923454491425	2012.0	0.003089309611962353	244.05334822400002	1.0	47.8489342504	-102.84675718	1611809.0	30.0	30784.0	10681.58
33023006090000	110.0	0.5	5.484923213428425	10610.54051905725	372.2255997928987	61599.0	291.3894908979347	2010.0	0.0028273771676492793	166.347877615	1.0	48.75002298770001	-103.053878106	3091800.0	30.0	58198.0	8889.12
33025010670000	90.0	0.1875			1614.3823910151461	93022.0		2010.0		174.129169902	1.0	47.7037574007	-102.481712876	2559400.0	24.0	41084.0	10410.35
33053040790000	90.0	0.46875	3.0494721383701986	11062.570329968581	344.4667364961774	43576.0	200.21567627912117	2012.0	0.001807898110787134	142.883003212	0.0	48.0230030027	-102.93643295	2214900.0	20.0	33735.0	10497.26
33053053760000	80.0	0.4375	3.711538482187658	9768.725334252596	394.6290791206435	83053.0	196.74091902872044	2014.0	0.0035828625334850656	94.9925991443	1.0	47.84962229439999	-103.41987340700001	1921908.0	35.0	36257.0	11147.44
33053050700000	90.0		5.313180821051125	10607.017133072219	390.4336522402561	85281.0	315.8135749168675	2013.0	0.0028283163516782963	106.298571215	1.0	47.9334214099	-102.909489999	3349840.0	30.0	56357.0	10783.25
33061022890000	100.0	0.5	4.393873427829006	9790.905611328908	313.436104835051	75396.0	221.68123012937576	2013.0	0.0030640679413033514	168.593306553	0.0	47.8461668891	-102.49384205700001	2170460.0	30.0	43020.0	10562.06
33053043360000	90.0			9494.198412567324	611.1066615749704	123317.0		2012.0	0.0034758068628856975	129.784142603	1.0	47.7916787184	-102.99192023200001		33.0		10780.01
33023006630000	110.0	0.5	5.022002898300975	10092.586767950206	4819.5594568383585	62934.0	270.3776606276548	2010.0	0.00237798302375897	113.08681823399999	0.0	48.646949133599996	-102.98830524899999	2728810.0	24.0	50685.0	9396.68
33053032350000	100.0	0.375			5502.886284496282	48651.0		2010.0		153.46532083600002	1.0	48.0535293011	-102.793124459	2303000.0	24.0	50559.0	10774.38
33105030450000	110.0	0.5625	3.7291355514635307	9350.692544902256	281.5677563397955	74515.0	167.11778218522687	2013.0	0.0032083185128737	124.567887801	0.0	48.194750858	-102.90494814200001	1562667.0	30.0	34870.0	9883.77
33053052880000	90.0	0.5625	7.499701771110436	11036.038835414276	294.3556084590584	73617.0	420.1239293505941	2014.0	0.0034432644327110633	111.565890078	1.0	47.9929141129	-103.028218061	4636504.0	38.0	82767.0	10628.66
33061008890000	110.0			5914.999644548243	2046.316153204652	139933.0		2008.0		133.41565015	1.0	48.0803462785	-102.39523067799999				10146.01
33025010300000	80.0	0.1875	3.404020232151757	10209.98631903859	2485.8603721217896	65611.0	94.75272245919093	2010.0	0.0023506397805104925	147.388152722	0.0	47.5594520644	-102.54073857899999	967424.0	24.0	34755.0	10629.8
33053055090000	90.0		4.831849795147966	10771.858026767599	314.8264644713788	84313.0	324.5642479980886	2014.0	0.0027850348496472293	124.161397965	0.0	47.8487112096	-102.969338621	3496160.0	30.0	52048.0	10931.08
33023007250000	110.0	0.5625	1.9233875485211003	9172.878348706046	4034.6144792332334	18199.0	154.92334532055182	2011.0	0.0011991873850100382	143.231010532	1.0	48.7481374507	-103.18865117	1421093.0	11.0	17643.0	9145.93
33025011930000	70.0	0.375	4.711199139738632	11037.317349078308	1263.2721360638554	101276.0	256.3986257255093	2011.0	0.002174441419137429	231.581545419	1.0	47.4709616178	-102.47947876200001	2829953.0	24.0	51999.0	10503.36
33061011680000	70.0	0.5		5385.610550597256	5367.796037959611	30139.0		2009.0	0.0037135993796993043	265.783463081	1.0	48.458345579799996	-102.23085985899999		20.0		8555.14
33061017300000	120.0	0.375	5.169144016921097	6480.7635249353425	4497.800805316174	19583.0	236.27138902823594	2011.0	0.002777450516554619	198.124850103	1.0	48.33983014060001	-102.567116319	1531219.0	18.0	33500.0	9989.13
33061013470000	130.0	0.625	4.2359031176375455	10111.42106193585	1109.0396941145234	59680.0	369.7502039623518	2010.0	0.0029669420169766373	112.788422259	1.0	48.088038375	-102.567517494	3738700.0	30.0	42831.0	10281.08
33061007080000	80.0			4914.085041710021	5174.080151842403	16538.0		2008.0		110.104331602	1.0	47.93523906380001	-102.13432521799999				9243.3
33053054200000	90.0	0.46875	3.662940321145403	9652.354911680397	188.40151723600547	88696.0	227.78928252413624	2014.0	0.003211651486466441	126.68328424799999	1.0	47.964825778299996	-102.87114384799999	2198703.0	31.0	35356.0	10598.28
33025022220000	50.0	0.34375	4.216135291828051	10716.92364511598	727.3345590895373	86098.0	84.38802308833775	2013.0	0.00279931079043116	138.653816392	1.0	47.2132450823	-102.876463613	904380.0	30.0	45184.0	10682.01
33105018350000	60.0		8.149139485604117	9937.245538998986	5015.473970746333	62755.0	336.66673394255366	2010.0	0.00372336578127133	159.661708904	1.0	48.18239139520001	-103.77004738	3345540.0	37.0	80980.0	10752.21
33105025350000	70.0		7.94804064484168	9949.244541335025	2465.9005179671867	91287.0	383.6653108827695	2012.0	0.003819385466115101	137.897115005	1.0	48.1966762535	-103.54457277200001	3817180.0	38.0	79077.0	10906.25
33025020970000	70.0	0.625	3.668901616305069	7390.767819854591	1423.352601214174	73057.0	349.7850376323771	2013.0	0.004059118177059746	106.34420133799999	1.0	47.44377827	-102.768754684	2585180.0	30.0	27116.0	10795.84
33007017650000	30.0	0.75	3.8683760047745674	10744.043481993953	4615.147361716284	30437.0	302.2672055862988	2013.0	0.0027922448424820036	116.510846964	0.0	46.9494219837	-103.281257571	3247572.0	30.0	41562.0	10643.4
33061008430000	120.0	0.375		10882.94424607247	954.3937917444592	42970.0		2008.0		171.636789373	1.0	48.022612731	-102.469372389				10412.99
33105025710000	90.0	0.4375	4.126042530415027	9818.367043328832	5371.863853816014	36179.0	229.61639038864507	2012.0	0.0030554979119856536	154.869888636	1.0	48.1699854195	-103.290498631	2254458.0	30.0	40511.0	11147.98
33055001370000	90.0	0.375	2.642128577742211	11109.981644074262	6418.03466282747	36140.0	310.2957421931234	2010.0	0.002520256189166107	180.428859975	1.0	47.7617997401	-102.21662624700001	3447380.0	28.0	29354.0	9587.53
33061016320000	130.0	0.625	2.3466902217629975	10110.409878546037	512.7007709637355	57499.0	84.23486389084697	2012.0	0.0033628705866956886	122.232814075	1.0	48.2274973878	-102.79680641600001	851649.0	34.0	23726.0	10297.38
33061017200000	130.0	0.34375	3.598399591378851	9558.693837784698	4180.848156727092	108817.0	208.7554046466307	2011.0	0.003975438553099091	140.776814317	1.0	48.140204413	-102.66916302700001	1995429.0	38.0	34396.0	10743.86
33025017540000	90.0	0.3125	6.660392257241534	9178.738674667675	645.8362617185214	129556.0	342.1445049598499	2013.0	0.003377370366318048	112.018282328	1.0	47.749565352299996	-102.497995409	3140455.0	31.0	61134.0	10570.77
33053040060000	90.0		31.93605252903654	14417.843269181616	485.6987796881157	196250.0		2012.0	0.004092151572081069	119.776147743	1.0	47.962525076000006	-102.774474731		59.0	460449.0	10654.64
33061026540000	130.0	0.34375	4.407886961456295	8578.486773968267	1040.203784909406	35216.0	237.93170681264843	2013.0	0.0032639789204976137	139.195336351	0.0	48.371465846899994	-102.66805315200001	2041094.0	28.0	37813.0	8298.8
33061025010000	130.0	0.40625			203.23219354125095	84296.0		2013.0		190.27367793	1.0	48.16930093770001	-102.667712251	2279620.0	35.0	41616.0	10698.76
33061012200000	120.0	0.75	4.694132143071747	9851.874338104495	745.3439007252827	133542.0	416.91761983946185	2010.0	0.003045105831686036	119.037999631	1.0	48.1468696855	-102.46002083299999	4107420.0	30.0	46246.0	10150.44
33025018440000	90.0	0.25	14.751943090218823	9781.762247691773	275.289370285913	56576.0	552.288009379374	2014.0	0.0035780873746199503	131.151357504	1.0	47.7045008633	-102.61153448	5402350.0	35.0	144300.0	10904.91
33105023560000	80.0	0.59375	9.75434343197497	9823.111177929855	3706.601454980379	94752.0	403.52388649594343	2012.0	0.0028504207570112	109.02712126600001	0.0	48.286011825299994	-103.612184599	3963860.0	28.0	95818.0	10417.17
33025014060000	70.0	0.4375	2.507483306601517	9939.44802519106	254.1080229198622	33074.0	222.5868070734715	2011.0	0.0020121841725326143	137.3938388	1.0	47.474397036000006	-102.531194655	2212390.0	20.0	24923.0	10718.51
33089006960000	30.0	0.75	3.6205492318258505	8369.724607975606	2371.418037337179	28850.0	232.89416214991445	2012.0	0.00298695610321243	110.61175138600001	1.0	46.9433124196	-103.12457830700001	1949260.0	25.0	30303.0	10527.58
33105019600000	80.0		6.998763604528874	10029.628655349507	2324.9516107520676	26366.0	294.348086200119	2011.0	0.0024926147177608358	83.5676147905	1.0	48.402535265699996	-103.618474186	2952202.0	25.0	70195.0	9918.6
33053033610000	90.0	0.3125			501.07241610090153	54762.0		2011.0		147.642515298	1.0	47.789147682	-103.034196541	2281679.0	24.0	37568.0	10787.88
33061018480000	110.0	0.3125	2.065208552442385	9922.968784805918	358.9384952242488	105860.0	240.34540989908461	2011.0	0.0030232887607120258	116.828997655	1.0	47.9042219483	-102.55470275100001	2384940.0	30.0	20493.0	10611.73
33053052060000	90.0	0.46875	7.225436160546129	6406.672064001896	246.34623304958365	78146.0	449.64374190249606	2013.0	0.003746094658856086	97.9901120124	0.0	48.0495755295	-102.89360471399999	2880720.0	24.0	46291.0	10471.02
33105018990000	90.0	0.40625	5.700889829367211	9957.39291567768	3931.507568396167	53709.0	237.12331330045808	2010.0	0.0024102694553925423	97.0842999872	0.0	48.167394372299995	-103.031336335	2361130.0	24.0	56766.0	9925.24
33023006270000	110.0	0.4375	18.09518219932223	2438.4391112487774	6702.931671746298	47275.0	1146.2291541774914	2011.0	0.009842361816329743	164.118657474	1.0	48.661617027	-103.088051184	2795010.0	24.0	44124.0	9132.13
33023011390000	120.0	0.625	8.036666045024983	10786.935716168671	501.16710470313353	40440.0	366.84375471605193	2014.0	0.0034300751365877007	99.7634864667	0.0	48.6900821021	-102.910505195	3957120.0	37.0	86691.0	8964.1
33061009790000	90.0			12129.22994105783	4848.737557587397	31565.0		2009.0		230.10466994799998	1.0	48.2809169697	-102.415255662				9530.61
33089007400000	20.0	0.40625	3.432571420799491	9963.376083820674	1235.443660074354	53516.0	238.1321331283296	2013.0	0.0030110275621048166	84.0680184927	0.0	46.8336938658	-102.928108377	2372600.0	30.0	34200.0	10075.18
33023008970000	100.0	0.3125	2.584649016157645	10108.142280315906	370.60403034184276	32517.0	131.5288173761687	2012.0	0.003462555139153241	162.74004135299998	0.0	48.9805291889	-103.48208882700001	1329512.0	35.0	26126.0	7955.67
33061029300000	140.0	0.4375	4.02776677028018	9983.944526460926	284.5744171257378	49115.0	262.69747323302744	2014.0	0.003505628452485671	276.078397605	1.0	48.2186858842	-102.59148091799999	2622757.0	35.0	40213.0	10463.73
33023007440000	100.0	0.5625	8.256582629596824	9742.287288648846	3221.645550193695	18305.0	289.83953319566064	2011.0	0.002566132496331592	107.463853407	1.0	48.632490151599995	-103.237726366	2823700.0	25.0	80438.0	9392.81
33053054300000	90.0	0.4375	9.208356642691005	9956.28248964167	372.28588215178235	108537.0	373.83832809809695	2014.0	0.0030131728414909318	93.07376023360001	0.0	48.1116825981	-103.096474344	3722040.0	30.0	91681.0	10346.47
33025017280000	80.0	0.5			2275.1308488959116	103652.0		2013.0		174.300708248	1.0	47.646771961300004	-102.666514194	3981148.0	30.0	68245.0	11040.32
33061017390000	120.0	0.25	4.420543499813062	9717.809586494652	495.6749764106858	47603.0	219.4329885783643	2011.0	0.0024696923505636553	105.531303875	1.0	48.1389219066	-102.760579542	2132408.0	24.0	42958.0	10673.56
33061006030000	140.0			10376.008272881296	5464.580402273911	13194.0		2007.0		172.75678946099998	1.0	48.342603831400005	-102.751298644				10073.8
33053031370000	90.0	0.4375	5.6953281371010265	9849.651969052986	1325.116872638408	78097.0	309.709420148507	2010.0	0.0033503721861121607	95.2232894861	1.0	47.6449184812	-103.13155807700001	3050530.0	33.0	56097.0	11389.57
33053031820000	100.0	0.25	4.472951098774157	5765.991943678571	4644.172192377069	70956.0	482.2656755614458	2010.0	0.0034686139341430396	124.72396151299999	1.0	47.8776349012	-102.696318195	2780740.0	20.0	25791.0	10737.17
33061025730000	130.0		9.428745183244963	10096.359393524057	269.80163194130233	53556.0	455.0042070557216	2013.0	0.003565641692894856	83.09873020010001	0.0	48.13980188439999	-102.599101016	4593886.0	36.0	95196.0	10575.21
33053040150000	50.0	0.40625	5.757432788048601	10380.320917346939	5292.563971519452	36028.0	372.9171796154229	2012.0	0.002312067246388569	124.40751363700001	1.0	47.6739015115	-103.57534864700001	3871000.0	24.0	59764.0	11110.23
33061013010000	100.0	0.375		6916.564690571611	1854.7060646605958	127968.0		2010.0	0.002457867562949817	1108.50211135	1.0	47.9477969989	-102.27576091899999		17.0		9534.15
33105028830000	80.0		3.604073373486436	10106.065061812504	3748.682727951571	30969.0	274.7897409144467	2013.0	0.002968514433313925	169.42937667299998	1.0	48.5170089725	-103.769677662	2777043.0	30.0	36423.0	9808.17
33105021680000	80.0		6.331596335176809	11038.132613052685	3714.247405396748	49829.0	406.1447852781475	2011.0	0.0032614212260350718	88.80826830040002	1.0	48.341817873400004	-103.852309351	4483080.0	36.0	69889.0	10227.97
33053044800000	90.0		8.29402606297884	9962.110002138632	296.9644638544844	60414.0	388.78771657495514	2013.0	0.003011410232727776	108.81690364100001	0.0	48.025217613900004	-103.23309867200001	3873146.0	30.0	82626.0	11273.35
33061005400000	90.0			5616.416980839783	2157.087714890439	116821.0		2008.0		102.896888009	1.0	48.0389487001	-102.228014233				9433.22
33105019160000	120.0	0.3125	5.4258138905536795	10261.317679349764	5043.428224532759	31612.0	268.7616820937132	2010.0	0.0017541606801847517	65.7354784253	1.0	48.1837622302	-102.828771878	2757849.0	18.0	55676.0	10316.9
33061021350000	110.0	0.40625	1.9379273596464053	10019.467398170606	267.37840117698903	91622.0	238.37025513312946	2012.0	0.0029941711278463285	106.501456915	1.0	47.904593606599995	-102.518082465	2388343.0	30.0	19417.0	10504.72
33025008890000	60.0	0.4375	2.454919597684769	10270.397459769494	2255.2032278756847	1700.0	247.97287641262903	2010.0	0.0019473443046720096	150.916082835	1.0	47.3278823518	-102.89796001	2546780.0	20.0	25213.0	10902.06
33053048640000	90.0	0.53125	7.210862207207815	10066.757332769537	304.12357109364444	92175.0	322.40173202894687	2013.0	0.0034767898781137003	141.50602886	1.0	47.760079884899994	-102.79956492299999	3245540.0	35.0	72590.0	11006.51
33053058320000	50.0	0.0	7.384496557374815	10773.246271006694	241.43296396715505	48210.0	348.96111213177556	2014.0	0.0028774985013967605	84.0620976095	1.0	47.934164808	-103.72370820299999	3759444.0	31.0	79555.0	10848.95
33061017670000	90.0	0.5	3.801095487621007	10121.292697142551	3666.2333432689975	45933.0	298.81756120479116	2011.0	0.0032604530851396657	122.71351461799999	1.0	48.4299619239	-102.45628580799999	3024420.0	33.0	38472.0	9421.51
33053058690000	50.0	0.0	7.981656199989991	10136.36743713685	4329.087747860386	82428.0	370.9696815274626	2014.0	0.0030582948173745717	104.34601510799999	1.0	47.7911255427	-103.568352622	3760285.0	31.0	80905.0	11047.5
33053036740000	50.0			4967.480506243114	7182.828453620034	65658.0	770.9542081115054	2011.0	0.007851062515692798	118.21530472299999	1.0	47.9649523801	-103.62381370899999	3829700.0	39.0		10859.77
33105023830000	90.0	0.25	6.269852224287884	10332.141441715987	4140.366315812506	34216.0	272.2368848575156	2011.0	0.003387487501737792	131.85965215	1.0	48.518584662799995	-103.52834223	2812790.0	35.0	64781.0	9960.97
33105031540000	80.0		8.825857421212671	7812.158831648838	490.68946439177455	34853.0	608.5045251181452	2013.0	0.004608201238069531	118.764144394	1.0	48.2838868533	-103.65465407399999	4753734.0	36.0	68949.0	10547.98
33053041220000	50.0	0.5625	6.798655186418549	9997.124157109107	2698.906437244763	46214.0	342.8509985606846	2012.0	0.0030008630010528122	127.606682151	1.0	47.7895279826	-103.58965824100001	3427524.0	30.0	67967.0	10972.48
33105016020000	100.0	0.359375		9330.772368909616	794.6021823767192	44280.0		2007.0		189.299252223	1.0	48.2852684353	-102.991202233				9747.34
33053048920000	40.0	0.75	5.065480933847215	9896.00013397503	1494.6542111611577	40766.0	395.14651849840675	2013.0	0.0030315278490148506	229.88008652599999	1.0	47.76288039	-104.031472105	3910370.0	30.0	50128.0	10257.42
33025013530000	70.0	0.328125	2.1230365783657694	9616.41462424328	1672.5184448521838	60367.0	209.4564428328713	2011.0	0.0028076992366710316	125.0264111	1.0	47.4424870392	-102.63250754399999	2014220.0	27.0	20416.0	10737.62
33053050080000	90.0	0.5	6.678407478402652	9982.469655467246	290.08785503404454	70763.0	277.3882711963417	2013.0	0.003205619561535465	82.3481236478	0.0	47.7597386543	-102.808415098	2769020.0	32.0	66667.0	11110.94
33053036470000	70.0		7.6278274415017835	9899.411146764645	509.29816031706736	85898.0	366.82585925192245	2011.0	0.0036365799405922872	142.004259756	1.0	47.86159599720001	-103.47036561600001	3631360.0	36.0	75511.0	11157.54
33053038180000	90.0	0.6875	7.96586864809363	11223.132585972962	4576.51363114921	99339.0	401.48799503907554	2012.0	0.003920474044385134	130.425284683	1.0	48.023696174499996	-103.29314144899999	4505953.0	44.0	89402.0	10964.45
33105034750000	90.0	0.3125	13.373080941880621	9574.158756418521	1175.8874943659587	61318.0	625.5976271528388	2014.0	0.003133434567281223	117.46721323700001	0.0	48.2243795039	-103.186887395	5989571.0	30.0	128036.0	11209.86
33053043450000	90.0		5.3955788046725335	10010.60348766014	365.0699069818321	92939.0	334.9828013998997	2013.0	0.002996822323147687	83.7758491118	1.0	47.79057037810001	-102.95229258799999	3353380.0	30.0	54013.0	10845.4
33053037630000	50.0		7.187436354057193	10762.808349090035	2806.3386933821757	63500.0	379.51433004429043	2011.0	0.0032519393512158144	91.2665004511	1.0	47.9650254887	-103.634470181	4084640.0	35.0	77357.0	10910.92
33025008240000	80.0	0.34375			3862.8618065254427	53943.0		2010.0		107.01710447399999	0.0	47.5459220814	-102.955053981	2130413.0	30.0	50459.0	11300.79
33013015940000	100.0		3.4936104058582425	10049.775424622614	7170.734035912915	34721.0	195.61631150318195	2012.0	0.0039801884430170804	154.35398194200002	1.0	48.777560562299996	-102.643523108	1965900.0	40.0	35110.0	8454.18
33105028570000	80.0	0.71875	19.407906560175466	10896.435395765222	2086.254036712994	92121.0	344.5897546879653	2012.0	0.0029367402125319297	128.205204305	1.0	48.2857066179	-103.56346066	3754800.0	32.0	211477.0	10434.07
33053029390000	90.0			9606.982044860863	562.651185038364	42234.0		2008.0		95.45071659979999	1.0	47.93320956310001	-102.967695888				10604.46
33061018470000	110.0	0.625	2.7130696569905743	10390.444612199626	914.5342770206103	36968.0	128.931922549982	2011.0	0.00288726816990838	120.195537791	1.0	48.1670989612	-102.36239933200001	1339660.0	30.0	28190.0	9958.11
